name,startdate,enddate,location,image,organizer
205,1140,1140,0,0,0
205,1141,1141,0,0,0
205,1142,1142,0,0,0
205,1143,1143,0,0,0
205,1144,1144,0,0,0
206,1145,1145,0,0,0
206,1146,1146,0,0,0
206,1147,1147,0,0,0
206,1148,1148,0,0,0
206,1149,1149,0,0,0
207,1150,1150,0,0,0
207,1151,1151,0,0,0
207,1152,1152,0,0,0
207,1153,1153,0,0,0
207,1154,1154,0,0,0
208,1155,1155,0,0,0
208,1156,1156,0,0,0
208,1157,1157,0,0,0
208,1158,1158,0,0,0
208,1159,1159,0,0,0
209,1160,1160,0,0,0
209,1161,1161,0,0,0
209,1162,1162,0,0,0
209,1163,1163,0,0,0
209,1164,1164,0,0,0
210,1165,1165,0,0,0
210,1166,1166,0,0,0
210,1167,1167,0,0,0
210,1168,1168,0,0,0
210,1169,1169,0,0,0
211,1170,1170,0,0,0
211,1171,1171,0,0,0
211,1172,1172,0,0,0
211,1173,1173,0,0,0
211,1174,1174,0,0,0
211,1175,1175,0,0,0
211,1176,1176,0,0,0
211,1177,1177,0,0,0
211,1178,1178,0,0,0
211,1179,1179,0,0,0
212,1180,1180,0,0,0
212,1181,1181,0,0,0
212,1182,1182,0,0,0
212,1183,1183,0,0,0
212,1184,1184,0,0,0
213,1185,1185,0,0,0
213,1186,1186,0,0,0
213,1187,1187,0,0,0
213,1188,1188,0,0,0
213,1189,1189,0,0,0
214,1190,1190,0,0,0
214,1191,1191,0,0,0
214,1192,1192,0,0,0
214,1193,1193,0,0,0
214,1194,1194,0,0,0
215,1195,1195,0,0,0
215,1196,1196,0,0,0
215,1197,1197,0,0,0
215,1198,1198,0,0,0
215,1199,1199,0,0,0
216,1200,1200,0,0,0
216,1201,1201,0,0,0
216,1202,1202,0,0,0
216,1203,1203,0,0,0
216,1204,1204,0,0,0
217,1205,1205,0,0,0
217,1206,1206,0,0,0
217,1207,1207,0,0,0
217,1208,1208,0,0,0
217,1209,1209,0,0,0
218,1210,1210,0,0,0
218,1211,1211,0,0,0
218,1212,1212,0,0,0
218,1213,1213,0,0,0
218,1214,1214,0,0,0
219,1215,1215,0,0,0
219,1216,1216,0,0,0
219,1217,1217,0,0,0
219,1218,1218,0,0,0
219,1219,1219,0,0,0
220,1220,1220,0,0,0
220,1221,1221,0,0,0
220,1222,1222,0,0,0
220,1223,1223,0,0,0
220,1224,1224,0,0,0
220,1225,1225,0,0,0
220,1226,1226,0,0,0
220,1227,1227,0,0,0
220,1228,1228,0,0,0
220,1229,1229,0,0,0
221,1230,1230,0,0,0
221,1231,1231,0,0,0
221,1232,1232,0,0,0
221,1233,1233,0,0,0
221,1234,1234,0,0,0
222,1235,1235,0,0,0
222,1236,1236,0,0,0
222,1237,1237,0,0,0
222,1238,1238,0,0,0
222,1239,1239,0,0,0
223,1240,1240,0,0,0
223,1241,1241,0,0,0
223,1242,1242,0,0,0
223,1243,1243,0,0,0
223,1244,1244,0,0,0
224,1245,1245,0,0,0
224,1246,1246,0,0,0
224,1247,1247,0,0,0
224,1248,1248,0,0,0
224,1249,1249,0,0,0
225,1250,1250,0,0,0
225,1251,1251,0,0,0
225,1252,1252,0,0,0
225,1253,1253,0,0,0
225,1254,1254,0,0,0
226,1255,1255,0,0,0
226,1256,1256,0,0,0
226,1257,1257,0,0,0
226,1258,1258,0,0,0
226,1259,1259,0,0,0
227,1260,1260,0,0,0
227,1261,1261,0,0,0
227,1262,1262,0,0,0
227,1263,1263,0,0,0
227,1264,1264,0,0,0
228,1265,1265,0,0,0
228,1266,1266,0,0,0
228,1267,1267,0,0,0
228,1268,1268,0,0,0
228,1269,1269,0,0,0
229,1270,1270,0,0,0
229,1271,1271,0,0,0
229,1272,1272,0,0,0
229,1273,1273,0,0,0
229,1274,1274,0,0,0
229,1275,1275,0,0,0
229,1276,1276,0,0,0
229,1277,1277,0,0,0
229,1278,1278,0,0,0
229,1279,1279,0,0,0
230,1280,1280,0,0,0
230,1281,1281,0,0,0
230,1282,1282,0,0,0
230,1283,1283,0,0,0
230,1284,1284,0,0,0
231,1285,1285,0,0,0
231,1286,1286,0,0,0
231,1287,1287,0,0,0
231,1288,1288,0,0,0
231,1289,1289,0,0,0
232,1290,1290,0,0,0
232,1291,1291,0,0,0
232,1292,1292,0,0,0
232,1293,1293,0,0,0
232,1294,1294,0,0,0
233,1295,1295,0,0,0
233,1296,1296,0,0,0
233,1297,1297,0,0,0
233,1298,1298,0,0,0
233,1299,1299,0,0,0
234,1300,1300,0,0,0
234,1301,1301,0,0,0
234,1302,1302,0,0,0
234,1303,1303,0,0,0
234,1304,1304,0,0,0
235,1305,1305,0,0,0
235,1306,1306,0,0,0
235,1307,1307,0,0,0
235,1308,1308,0,0,0
235,1309,1309,0,0,0
236,1310,1310,0,0,0
236,1311,1311,0,0,0
236,1312,1312,0,0,0
236,1313,1313,0,0,0
236,1314,1314,0,0,0
237,1315,1315,0,0,0
237,1316,1316,0,0,0
237,1317,1317,0,0,0
237,1318,1318,0,0,0
237,1319,1319,0,0,0
238,1320,1320,0,0,0
238,1321,1321,0,0,0
238,1322,1322,0,0,0
238,1323,1323,0,0,0
238,1324,1324,0,0,0
238,1325,1325,0,0,0
238,1326,1326,0,0,0
238,1327,1327,0,0,0
238,1328,1328,0,0,0
238,1329,1329,0,0,0
239,1330,1330,0,0,0
239,1331,1331,0,0,0
239,1332,1332,0,0,0
239,1333,1333,0,0,0
239,1334,1334,0,0,0
240,1335,1335,0,0,0
240,1336,1336,0,0,0
240,1337,1337,0,0,0
240,1338,1338,0,0,0
240,1339,1339,0,0,0
241,1340,1340,0,0,0
241,1341,1341,0,0,0
241,1342,1342,0,0,0
241,1343,1343,0,0,0
241,1344,1344,0,0,0
242,1345,1345,0,0,0
242,1346,1346,0,0,0
242,1347,1347,0,0,0
242,1348,1348,0,0,0
242,1349,1349,0,0,0
243,1350,1350,0,0,0
243,1351,1351,0,0,0
243,1352,1352,0,0,0
243,1353,1353,0,0,0
243,1354,1354,0,0,0
244,1355,1355,0,0,0
244,1356,1356,0,0,0
244,1357,1357,0,0,0
244,1358,1358,0,0,0
244,1359,1359,0,0,0
245,1360,1360,0,0,0
245,1361,1361,0,0,0
245,1362,1362,0,0,0
245,1363,1363,0,0,0
245,1364,1364,0,0,0
246,1365,1365,0,0,0
246,1366,1366,0,0,0
246,1367,1367,0,0,0
246,1368,1368,0,0,0
246,1369,1369,0,0,0
247,1370,1370,0,0,0
247,1371,1371,0,0,0
247,1372,1372,0,0,0
247,1373,1373,0,0,0
247,1374,1374,0,0,0
247,1375,1375,0,0,0
247,1376,1376,0,0,0
247,1377,1377,0,0,0
247,1378,1378,0,0,0
247,1379,1379,0,0,0
248,1380,1380,0,0,0
248,1381,1381,0,0,0
248,1382,1382,0,0,0
248,1383,1383,0,0,0
248,1384,1384,0,0,0
249,1385,1385,0,0,0
249,1386,1386,0,0,0
249,1387,1387,0,0,0
249,1388,1388,0,0,0
249,1389,1389,0,0,0
250,1390,1390,0,0,0
250,1391,1391,0,0,0
250,1392,1392,0,0,0
250,1393,1393,0,0,0
250,1394,1394,0,0,0
251,1395,1395,0,0,0
251,1396,1396,0,0,0
251,1397,1397,0,0,0
251,1398,1398,0,0,0
251,1399,1399,0,0,0
252,1400,1400,0,0,0
252,1401,1401,0,0,0
252,1402,1402,0,0,0
252,1403,1403,0,0,0
252,1404,1404,0,0,0
253,1405,1405,0,0,0
253,1406,1406,0,0,0
253,1407,1407,0,0,0
253,1408,1408,0,0,0
253,1409,1409,0,0,0
254,1410,1410,0,0,0
254,1411,1411,0,0,0
254,1412,1412,0,0,0
254,1413,1413,0,0,0
254,1414,1414,0,0,0
255,1415,1415,0,0,0
255,1416,1416,0,0,0
255,1417,1417,0,0,0
255,1418,1418,0,0,0
255,1419,1419,0,0,0
256,1420,1420,0,0,0
256,1421,1421,0,0,0
256,1422,1422,0,0,0
256,1423,1423,0,0,0
256,1424,1424,0,0,0
256,1425,1425,0,0,0
256,1426,1426,0,0,0
256,1427,1427,0,0,0
256,1428,1428,0,0,0
256,1429,1429,0,0,0
257,1430,1430,0,0,0
257,1431,1431,0,0,0
257,1432,1432,0,0,0
257,1433,1433,0,0,0
257,1434,1434,0,0,0
258,1435,1435,0,0,0
258,1436,1436,0,0,0
258,1437,1437,0,0,0
258,1438,1438,0,0,0
258,1439,1439,0,0,0
259,1440,1440,0,0,0
259,1441,1441,0,0,0
259,1442,1442,0,0,0
259,1443,1443,0,0,0
259,1444,1444,0,0,0
260,1445,1445,0,0,0
260,1446,1446,0,0,0
260,1447,1447,0,0,0
260,1448,1448,0,0,0
260,1449,1449,0,0,0
261,1450,1450,0,0,0
261,1451,1451,0,0,0
261,1452,1452,0,0,0
261,1453,1453,0,0,0
261,1454,1454,0,0,0
262,1455,1455,0,0,0
262,1456,1456,0,0,0
262,1457,1457,0,0,0
262,1458,1458,0,0,0
262,1459,1459,0,0,0
263,1460,1460,0,0,0
263,1461,1461,0,0,0
263,1462,1462,0,0,0
263,1463,1463,0,0,0
263,1464,1464,0,0,0
264,1465,1465,0,0,0
264,1466,1466,0,0,0
264,1467,1467,0,0,0
264,1468,1468,0,0,0
264,1469,1469,0,0,0
265,1470,1470,0,0,0
265,1471,1471,0,0,0
265,1472,1472,0,0,0
265,1473,1473,0,0,0
265,1474,1474,0,0,0
265,1475,1475,0,0,0
265,1476,1476,0,0,0
265,1477,1477,0,0,0
265,1478,1478,0,0,0
265,1479,1479,0,0,0
266,1480,1480,0,0,0
266,1481,1481,0,0,0
266,1482,1482,0,0,0
266,1483,1483,0,0,0
266,1484,1484,0,0,0
267,1485,1485,0,0,0
267,1486,1486,0,0,0
267,1487,1487,0,0,0
267,1488,1488,0,0,0
267,1489,1489,0,0,0
268,1490,1490,0,0,0
268,1491,1491,0,0,0
268,1492,1492,0,0,0
268,1493,1493,0,0,0
268,1494,1494,0,0,0
269,1495,1495,0,0,0
269,1496,1496,0,0,0
269,1497,1497,0,0,0
269,1498,1498,0,0,0
269,1499,1499,0,0,0
270,1500,1500,0,0,0
270,1501,1501,0,0,0
270,1502,1502,0,0,0
270,1503,1503,0,0,0
270,1504,1504,0,0,0
271,1505,1505,0,0,0
271,1506,1506,0,0,0
271,1507,1507,0,0,0
271,1508,1508,0,0,0
271,1509,1509,0,0,0
272,1510,1510,0,0,0
272,1511,1511,0,0,0
272,1512,1512,0,0,0
272,1513,1513,0,0,0
272,1514,1514,0,0,0
273,1515,1515,0,0,0
273,1516,1516,0,0,0
273,1517,1517,0,0,0
273,1518,1518,0,0,0
273,1519,1519,0,0,0
274,1520,1520,0,0,0
274,1521,1521,0,0,0
274,1522,1522,0,0,0
274,1523,1523,0,0,0
274,1524,1524,0,0,0
274,1525,1525,0,0,0
274,1526,1526,0,0,0
274,1527,1527,0,0,0
274,1528,1528,0,0,0
274,1529,1529,0,0,0
275,1530,1530,0,0,0
275,1531,1531,0,0,0
275,1532,1532,0,0,0
275,1533,1533,0,0,0
275,1534,1534,0,0,0
276,1535,1535,0,0,0
276,1536,1536,0,0,0
276,1537,1537,0,0,0
276,1538,1538,0,0,0
276,1539,1539,0,0,0
277,1540,1540,0,0,0
277,1541,1541,0,0,0
277,1542,1542,0,0,0
277,1543,1543,0,0,0
277,1544,1544,0,0,0
278,1545,1545,0,0,0
278,1546,1546,0,0,0
278,1547,1547,0,0,0
278,1548,1548,0,0,0
278,1549,1549,0,0,0
279,1550,1550,0,0,0
279,1551,1551,0,0,0
279,1552,1552,0,0,0
279,1553,1553,0,0,0
279,1554,1554,0,0,0
280,1555,1555,0,0,0
280,1556,1556,0,0,0
280,1557,1557,0,0,0
280,1558,1558,0,0,0
280,1559,1559,0,0,0
281,1560,1560,0,0,0
281,1561,1561,0,0,0
281,1562,1562,0,0,0
281,1563,1563,0,0,0
281,1564,1564,0,0,0
282,1565,1565,0,0,0
282,1566,1566,0,0,0
282,1567,1567,0,0,0
282,1568,1568,0,0,0
282,1569,1569,0,0,0
283,1570,1570,0,0,0
283,1571,1571,0,0,0
283,1572,1572,0,0,0
283,1573,1573,0,0,0
283,1574,1574,0,0,0
283,1575,1575,0,0,0
283,1576,1576,0,0,0
283,1577,1577,0,0,0
283,1578,1578,0,0,0
283,1579,1579,0,0,0
284,1580,1580,0,0,0
284,1581,1581,0,0,0
284,1582,1582,0,0,0
284,1583,1583,0,0,0
284,1584,1584,0,0,0
285,1585,1585,0,0,0
285,1586,1586,0,0,0
285,1587,1587,0,0,0
285,1588,1588,0,0,0
285,1589,1589,0,0,0
286,1590,1590,0,0,0
286,1591,1591,0,0,0
286,1592,1592,0,0,0
286,1593,1593,0,0,0
286,1594,1594,0,0,0
287,1595,1595,0,0,0
287,1596,1596,0,0,0
287,1597,1597,0,0,0
287,1598,1598,0,0,0
287,1599,1599,0,0,0
288,1600,1600,0,0,0
288,1601,1601,0,0,0
288,1602,1602,0,0,0
288,1603,1603,0,0,0
288,1604,1604,0,0,0
289,1605,1605,0,0,0
289,1606,1606,0,0,0
289,1607,1607,0,0,0
289,1608,1608,0,0,0
289,1609,1609,0,0,0
290,1610,1610,0,0,0
290,1611,1611,0,0,0
290,1612,1612,0,0,0
290,1613,1613,0,0,0
290,1614,1614,0,0,0
291,1615,1615,0,0,0
291,1616,1616,0,0,0
291,1617,1617,0,0,0
291,1618,1618,0,0,0
291,1619,1619,0,0,0
292,1620,1620,0,0,0
292,1621,1621,0,0,0
292,1622,1622,0,0,0
292,1623,1623,0,0,0
292,1624,1624,0,0,0
292,1625,1625,0,0,0
292,1626,1626,0,0,0
292,1627,1627,0,0,0
292,1628,1628,0,0,0
292,1629,1629,0,0,0
293,1630,1630,0,0,0
293,1631,1631,0,0,0
293,1632,1632,0,0,0
293,1633,1633,0,0,0
293,1634,1634,0,0,0
294,1635,1635,0,0,0
294,1636,1636,0,0,0
294,1637,1637,0,0,0
294,1638,1638,0,0,0
294,1639,1639,0,0,0
295,1640,1640,0,0,0
295,1641,1641,0,0,0
295,1642,1642,0,0,0
295,1643,1643,0,0,0
295,1644,1644,0,0,0
296,1645,1645,0,0,0
296,1646,1646,0,0,0
296,1647,1647,0,0,0
296,1648,1648,0,0,0
296,1649,1649,0,0,0
297,1650,1650,0,0,0
297,1651,1651,0,0,0
297,1652,1652,0,0,0
297,1653,1653,0,0,0
297,1654,1654,0,0,0
298,1655,1655,0,0,0
298,1656,1656,0,0,0
298,1657,1657,0,0,0
298,1658,1658,0,0,0
298,1659,1659,0,0,0
299,1660,1660,0,0,0
299,1661,1661,0,0,0
299,1662,1662,0,0,0
299,1663,1663,0,0,0
299,1664,1664,0,0,0
300,1665,1665,0,0,0
300,1666,1666,0,0,0
300,1667,1667,0,0,0
300,1668,1668,0,0,0
300,1669,1669,0,0,0
301,1670,1670,0,0,0
301,1671,1671,0,0,0
301,1672,1672,0,0,0
301,1673,1673,0,0,0
301,1674,1674,0,0,0
301,1675,1675,0,0,0
301,1676,1676,0,0,0
301,1677,1677,0,0,0
301,1678,1678,0,0,0
301,1679,1679,0,0,0
302,1680,1680,0,0,0
302,1681,1681,0,0,0
302,1682,1682,0,0,0
302,1683,1683,0,0,0
302,1684,1684,0,0,0
303,1685,1685,0,0,0
303,1686,1686,0,0,0
303,1687,1687,0,0,0
303,1688,1688,0,0,0
303,1689,1689,0,0,0
304,1690,1690,0,0,0
304,1691,1691,0,0,0
304,1692,1692,0,0,0
304,1693,1693,0,0,0
304,1694,1694,0,0,0
305,1695,1695,0,0,0
305,1696,1696,0,0,0
305,1697,1697,0,0,0
305,1698,1698,0,0,0
305,1699,1699,0,0,0
306,1700,1700,0,0,0
306,1701,1701,0,0,0
306,1702,1702,0,0,0
306,1703,1703,0,0,0
306,1704,1704,0,0,0
307,1705,1705,0,0,0
307,1706,1706,0,0,0
307,1707,1707,0,0,0
307,1708,1708,0,0,0
307,1709,1709,0,0,0
308,1710,1710,0,0,0
308,1711,1711,0,0,0
308,1712,1712,0,0,0
308,1713,1713,0,0,0
308,1714,1714,0,0,0
309,1715,1715,0,0,0
309,1716,1716,0,0,0
309,1717,1717,0,0,0
309,1718,1718,0,0,0
309,1719,1719,0,0,0
310,1720,1720,0,0,0
310,1721,1721,0,0,0
310,1722,1722,0,0,0
310,1723,1723,0,0,0
310,1724,1724,0,0,0
310,1725,1725,0,0,0
310,1726,1726,0,0,0
310,1727,1727,0,0,0
310,1728,1728,0,0,0
310,1729,1729,0,0,0
311,1730,1730,0,0,0
311,1731,1731,0,0,0
311,1732,1732,0,0,0
311,1733,1733,0,0,0
311,1734,1734,0,0,0
312,1735,1735,0,0,0
312,1736,1736,0,0,0
312,1737,1737,0,0,0
312,1738,1738,0,0,0
312,1739,1739,0,0,0
313,1740,1740,0,0,0
313,1741,1741,0,0,0
313,1742,1742,0,0,0
313,1743,1743,0,0,0
313,1744,1744,0,0,0
314,1745,1745,0,0,0
314,1746,1746,0,0,0
314,1747,1747,0,0,0
314,1748,1748,0,0,0
314,1749,1749,0,0,0
315,1750,1750,0,0,0
315,1751,1751,0,0,0
315,1752,1752,0,0,0
315,1753,1753,0,0,0
315,1754,1754,0,0,0
316,1755,1755,0,0,0
316,1756,1756,0,0,0
316,1757,1757,0,0,0
316,1758,1758,0,0,0
316,1759,1759,0,0,0
317,1760,1760,0,0,0
317,1761,1761,0,0,0
317,1762,1762,0,0,0
317,1763,1763,0,0,0
317,1764,1764,0,0,0
318,1765,1765,0,0,0
318,1766,1766,0,0,0
318,1767,1767,0,0,0
318,1768,1768,0,0,0
318,1769,1769,0,0,0
319,1770,1770,0,0,0
319,1771,1771,0,0,0
319,1772,1772,0,0,0
319,1773,1773,0,0,0
319,1774,1774,0,0,0
319,1775,1775,0,0,0
319,1776,1776,0,0,0
319,1777,1777,0,0,0
319,1778,1778,0,0,0
319,1779,1779,0,0,0
320,1780,1780,0,0,0
320,1781,1781,0,0,0
320,1782,1782,0,0,0
320,1783,1783,0,0,0
320,1784,1784,0,0,0
321,1785,1785,0,0,0
321,1786,1786,0,0,0
321,1787,1787,0,0,0
321,1788,1788,0,0,0
321,1789,1789,0,0,0
322,1790,1790,0,0,0
322,1791,1791,0,0,0
322,1792,1792,0,0,0
322,1793,1793,0,0,0
322,1794,1794,0,0,0
323,1795,1795,0,0,0
323,1796,1796,0,0,0
323,1797,1797,0,0,0
323,1798,1798,0,0,0
323,1799,1799,0,0,0
324,1800,1800,0,0,0
324,1801,1801,0,0,0
324,1802,1802,0,0,0
324,1803,1803,0,0,0
324,1804,1804,0,0,0
325,1805,1805,0,0,0
325,1806,1806,0,0,0
325,1807,1807,0,0,0
325,1808,1808,0,0,0
325,1809,1809,0,0,0
326,1810,1810,0,0,0
326,1811,1811,0,0,0
326,1812,1812,0,0,0
326,1813,1813,0,0,0
326,1814,1814,0,0,0
327,1815,1815,0,0,0
327,1816,1816,0,0,0
327,1817,1817,0,0,0
327,1818,1818,0,0,0
327,1819,1819,0,0,0
328,1820,1820,0,0,0
328,1821,1821,0,0,0
328,1822,1822,0,0,0
328,1823,1823,0,0,0
328,1824,1824,0,0,0
328,1825,1825,0,0,0
328,1826,1826,0,0,0
328,1827,1827,0,0,0
328,1828,1828,0,0,0
328,1829,1829,0,0,0
329,1830,1830,0,0,0
329,1831,1831,0,0,0
329,1832,1832,0,0,0
329,1833,1833,0,0,0
329,1834,1834,0,0,0
330,1835,1835,0,0,0
330,1836,1836,0,0,0
330,1837,1837,0,0,0
330,1838,1838,0,0,0
330,1839,1839,0,0,0
331,1840,1840,0,0,0
331,1841,1841,0,0,0
331,1842,1842,0,0,0
331,1843,1843,0,0,0
331,1844,1844,0,0,0
332,1845,1845,0,0,0
332,1846,1846,0,0,0
332,1847,1847,0,0,0
332,1848,1848,0,0,0
332,1849,1849,0,0,0
333,1850,1850,0,0,0
333,1851,1851,0,0,0
333,1852,1852,0,0,0
333,1853,1853,0,0,0
333,1854,1854,0,0,0
334,1855,1855,0,0,0
334,1856,1856,0,0,0
334,1857,1857,0,0,0
334,1858,1858,0,0,0
334,1859,1859,0,0,0
335,1860,1860,0,0,0
335,1861,1861,0,0,0
335,1862,1862,0,0,0
335,1863,1863,0,0,0
335,1864,1864,0,0,0
336,1865,1865,0,0,0
336,1866,1866,0,0,0
336,1867,1867,0,0,0
336,1868,1868,0,0,0
336,1869,1869,0,0,0
337,1870,1870,0,0,0
337,1871,1871,0,0,0
337,1872,1872,0,0,0
337,1873,1873,0,0,0
337,1874,1874,0,0,0
337,1875,1875,0,0,0
337,1876,1876,0,0,0
337,1877,1877,0,0,0
337,1878,1878,0,0,0
337,1879,1879,0,0,0
338,1880,1880,0,0,0
338,1881,1881,0,0,0
338,1882,1882,0,0,0
338,1883,1883,0,0,0
338,1884,1884,0,0,0
339,1885,1885,0,0,0
339,1886,1886,0,0,0
339,1887,1887,0,0,0
339,1888,1888,0,0,0
339,1889,1889,0,0,0
340,1890,1890,0,0,0
340,1891,1891,0,0,0
340,1892,1892,0,0,0
340,1893,1893,0,0,0
340,1894,1894,0,0,0
341,1895,1895,0,0,0
341,1896,1896,0,0,0
341,1897,1897,0,0,0
341,1898,1898,0,0,0
341,1899,1899,0,0,0
342,1900,1900,0,0,0
342,1901,1901,0,0,0
342,1902,1902,0,0,0
342,1903,1903,0,0,0
342,1904,1904,0,0,0
343,1905,1905,0,0,0
343,1906,1906,0,0,0
343,1907,1907,0,0,0
343,1908,1908,0,0,0
343,1909,1909,0,0,0
344,1910,1910,0,0,0
344,1911,1911,0,0,0
344,1912,1912,0,0,0
344,1913,1913,0,0,0
344,1914,1914,0,0,0
345,1915,1915,0,0,0
345,1916,1916,0,0,0
345,1917,1917,0,0,0
345,1918,1918,0,0,0
345,1919,1919,0,0,0
346,1920,1920,0,0,0
346,1921,1921,0,0,0
346,1922,1922,0,0,0
346,1923,1923,0,0,0
346,1924,1924,0,0,0
346,1925,1925,0,0,0
346,1926,1926,0,0,0
346,1927,1927,0,0,0
346,1928,1928,0,0,0
346,1929,1929,0,0,0
347,1930,1930,0,0,0
347,1931,1931,0,0,0
347,1932,1932,0,0,0
347,1933,1933,0,0,0
347,1934,1934,0,0,0
348,1935,1935,0,0,0
348,1936,1936,0,0,0
348,1937,1937,0,0,0
348,1938,1938,0,0,0
348,1939,1939,0,0,0
349,1940,1940,0,0,0
349,1941,1941,0,0,0
349,1942,1942,0,0,0
349,1943,1943,0,0,0
349,1944,1944,0,0,0
350,1945,1945,0,0,0
350,1946,1946,0,0,0
350,1947,1947,0,0,0
350,1948,1948,0,0,0
350,1949,1949,0,0,0
351,1950,1950,0,0,0
351,1951,1951,0,0,0
351,1952,1952,0,0,0
351,1953,1953,0,0,0
351,1954,1954,0,0,0
352,1955,1955,0,0,0
352,1956,1956,0,0,0
352,1957,1957,0,0,0
352,1958,1958,0,0,0
352,1959,1959,0,0,0
353,1960,1960,0,0,0
353,1961,1961,0,0,0
353,1962,1962,0,0,0
353,1963,1963,0,0,0
353,1964,1964,0,0,0
354,1965,1965,0,0,0
354,1966,1966,0,0,0
354,1967,1967,0,0,0
354,1968,1968,0,0,0
354,1969,1969,0,0,0
355,1970,1970,0,0,0
355,1971,1971,0,0,0
355,1972,1972,0,0,0
355,1973,1973,0,0,0
355,1974,1974,0,0,0
355,1975,1975,0,0,0
355,1976,1976,0,0,0
355,1977,1977,0,0,0
355,1978,1978,0,0,0
355,1979,1979,0,0,0
356,1980,1980,0,0,0
356,1981,1981,0,0,0
356,1982,1982,0,0,0
356,1983,1983,0,0,0
356,1984,1984,0,0,0
357,1985,1985,0,0,0
357,1986,1986,0,0,0
357,1987,1987,0,0,0
357,1988,1988,0,0,0
357,1989,1989,0,0,0
358,1990,1990,0,0,0
358,1991,1991,0,0,0
358,1992,1992,0,0,0
358,1993,1993,0,0,0
358,1994,1994,0,0,0
359,1995,1995,0,0,0
359,1996,1996,0,0,0
359,1997,1997,0,0,0
359,1998,1998,0,0,0
359,1999,1999,0,0,0
360,2000,2000,0,0,0
360,2001,2001,0,0,0
360,2002,2002,0,0,0
360,2003,2003,0,0,0
360,2004,2004,0,0,0
361,2005,2005,0,0,0
361,2006,2006,0,0,0
361,2007,2007,0,0,0
361,2008,2008,0,0,0
361,2009,2009,0,0,0
362,2010,2010,0,0,0
362,2011,2011,0,0,0
362,2012,2012,0,0,0
362,2013,2013,0,0,0
362,2014,2014,0,0,0
363,2015,2015,0,0,0
363,2016,2016,0,0,0
363,2017,2017,0,0,0
363,2018,2018,0,0,0
363,2019,2019,0,0,0
364,2020,2020,0,0,0
364,2021,2021,0,0,0
364,2022,2022,0,0,0
364,2023,2023,0,0,0
364,2024,2024,0,0,0
364,2025,2025,0,0,0
364,2026,2026,0,0,0
364,2027,2027,0,0,0
364,2028,2028,0,0,0
364,2029,2029,0,0,0
365,2030,2030,0,0,0
365,2031,2031,0,0,0
365,2032,2032,0,0,0
365,2033,2033,0,0,0
365,2034,2034,0,0,0
366,2035,2035,0,0,0
366,2036,2036,0,0,0
366,2037,2037,0,0,0
366,2038,2038,0,0,0
366,2039,2039,0,0,0
367,2040,2040,0,0,0
367,2041,2041,0,0,0
367,2042,2042,0,0,0
367,2043,2043,0,0,0
367,2044,2044,0,0,0
368,2045,2045,0,0,0
368,2046,2046,0,0,0
368,2047,2047,0,0,0
368,2048,2048,0,0,0
368,2049,2049,0,0,0
369,2050,2050,0,0,0
369,2051,2051,0,0,0
369,2052,2052,0,0,0
369,2053,2053,0,0,0
369,2054,2054,0,0,0
370,2055,2055,0,0,0
370,2056,2056,0,0,0
370,2057,2057,0,0,0
370,2058,2058,0,0,0
370,2059,2059,0,0,0
371,2060,2060,0,0,0
371,2061,2061,0,0,0
371,2062,2062,0,0,0
371,2063,2063,0,0,0
371,2064,2064,0,0,0
372,2065,2065,0,0,0
372,2066,2066,0,0,0
372,2067,2067,0,0,0
372,2068,2068,0,0,0
372,2069,2069,0,0,0
373,2070,2070,0,0,0
373,2071,2071,0,0,0
373,2072,2072,0,0,0
373,2073,2073,0,0,0
373,2074,2074,0,0,0
373,2075,2075,0,0,0
373,2076,2076,0,0,0
373,2077,2077,0,0,0
373,2078,2078,0,0,0
373,2079,2079,0,0,0
374,2080,2080,0,0,0
374,2081,2081,0,0,0
374,2082,2082,0,0,0
374,2083,2083,0,0,0
374,2084,2084,0,0,0
375,2085,2085,0,0,0
375,2086,2086,0,0,0
375,2087,2087,0,0,0
375,2088,2088,0,0,0
375,2089,2089,0,0,0
376,2090,2090,0,0,0
376,2091,2091,0,0,0
376,2092,2092,0,0,0
376,2093,2093,0,0,0
376,2094,2094,0,0,0
377,2095,2095,0,0,0
377,2096,2096,0,0,0
377,2097,2097,0,0,0
377,2098,2098,0,0,0
377,2099,2099,0,0,0
378,2100,2100,0,0,0
378,2101,2101,0,0,0
378,2102,2102,0,0,0
378,2103,2103,0,0,0
378,2104,2104,0,0,0
379,2105,2105,0,0,0
379,2106,2106,0,0,0
379,2107,2107,0,0,0
379,2108,2108,0,0,0
379,2109,2109,0,0,0
380,2110,2110,0,0,0
380,2111,2111,0,0,0
380,2112,2112,0,0,0
380,2113,2113,0,0,0
380,2114,2114,0,0,0
381,2115,2115,0,0,0
381,2116,2116,0,0,0
381,2117,2117,0,0,0
381,2118,2118,0,0,0
381,2119,2119,0,0,0
382,2120,2120,0,0,0
382,2121,2121,0,0,0
382,2122,2122,0,0,0
382,2123,2123,0,0,0
382,2124,2124,0,0,0
382,2125,2125,0,0,0
382,2126,2126,0,0,0
382,2127,2127,0,0,0
382,2128,2128,0,0,0
382,2129,2129,0,0,0
383,2130,2130,0,0,0
383,2131,2131,0,0,0
383,2132,2132,0,0,0
383,2133,2133,0,0,0
383,2134,2134,0,0,0
384,2135,2135,0,0,0
384,2136,2136,0,0,0
384,2137,2137,0,0,0
